date,open,high,low,close,volume,Name
10/27/2015,102.94,104.1,102.4,103.7,23795472,FB
10/28/2015,103.9,104.48,102.92,104.2,24081515,FB
10/29/2015,103.96,105.12,103.52,104.88,20316691,FB
10/30/2015,104.51,104.72,101.65,101.97,33487104,FB
11/2/2015,102.46,103.47,101.18,103.31,24003944,FB
11/3/2015,103.22,103.65,102.4,102.58,21242341,FB
11/4/2015,103.19,104.14,102.48,103.94,43469308,FB
11/5/2015,108.8,110.65,107.95,108.76,63232861,FB
11/6/2015,108.04,108.74,105.91,107.095,35084342,FB
11/9/2015,107,108.25,105.86,106.49,26383540,FB
11/10/2015,105.96,108.15,105.24,107.91,25031681,FB
11/11/2015,108.27,109.87,107.11,109.01,25057099,FB
11/12/2015,108.48,109.39,108,108.02,20924674,FB
11/13/2015,107.71,108.25,103.83,103.95,30278403,FB
11/16/2015,103.32,104.17,100.47,104.04,49309167,FB
11/17/2015,104.62,106.2,104.14,105.13,26807230,FB
11/18/2015,105.8,107.88,105.39,107.77,23836526,FB
11/19/2015,107.36,107.73,105.95,106.26,25520599,FB
11/20/2015,106.84,107.87,106.62,107.32,22129648,FB
11/23/2015,107.19,107.468,106.08,106.95,19897220,FB
11/24/2015,106,106.49,104.39,105.74,23577293,FB
11/25/2015,106.33,106.6,105.1,105.41,15150785,FB
11/27/2015,105.78,105.96,104.86,105.45,5913066,FB
11/30/2015,105.84,106.0999,103.75,104.24,20383179,FB
12/1/2015,104.83,107.15,104.5,107.12,22781868,FB
12/2/2015,107,107.92,105.79,106.07,24429063,FB
12/3/2015,106.27,106.85,103.35,104.38,23236485,FB
12/4/2015,104.81,107.73,104.11,106.18,21224721,FB
12/7/2015,106.48,106.83,104.66,105.61,15474890,FB
12/8/2015,104,106.91,103.95,106.49,20401791,FB
12/9/2015,106.18,106.44,103.55,104.6,23517268,FB
12/10/2015,105.05,106.4,104.41,105.42,17454312,FB
12/11/2015,104.15,104.34,101.91,102.12,26427727,FB
12/14/2015,102.285,104.74,101.46,104.66,24813496,FB
12/15/2015,105.3,105.8,104.28,104.55,21764331,FB
12/16/2015,105.37,107.09,104.19,106.79,22680547,FB
12/17/2015,107.49,107.75,106.13,106.22,21675686,FB
12/18/2015,106.08,106.59,103.97,104.04,35994199,FB
12/21/2015,104.91,105.15,103.6,104.77,16138786,FB
12/22/2015,105.22,105.6601,104.81,105.51,14597122,FB
12/23/2015,105.89,106.11,103.86,104.63,19599673,FB
12/24/2015,104.74,105.32,104.5,105.02,6512134,FB
12/28/2015,105.02,105.98,104.53,105.93,13069733,FB
12/29/2015,106.42,107.74,106.25,107.26,17179901,FB
12/30/2015,107,107.25,106.06,106.22,13115007,FB
12/31/2015,106,106.17,104.62,104.66,18391064,FB
1/4/2016,101.95,102.24,99.75,102.22,37912403,FB
1/5/2016,102.89,103.7099,101.665,102.73,23258238,FB
1/6/2016,101.13,103.77,100.9,102.97,25096183,FB
1/7/2016,100.5,101.43,97.3,97.92,45172906,FB
1/8/2016,99.88,100.5,97.0311,97.33,35402298,FB
1/11/2016,97.91,98.6,95.39,97.51,29932385,FB
1/12/2016,99,99.96,97.55,99.37,28395390,FB
1/13/2016,100.58,100.58,95.21,95.44,33410553,FB
1/14/2016,95.85,98.87,92.45,98.37,48658623,FB
1/15/2016,93.98,96.38,93.54,94.97,46132781,FB
1/19/2016,96.53,97.42,93.92,95.26,30998256,FB
1/20/2016,92.83,95,89.37,94.35,59051429,FB
1/21/2016,94.91,95.99,92.62,94.16,30518939,FB
1/22/2016,96.41,98.07,95.49,97.94,30495387,FB
1/25/2016,98.72,99.48,96.93,97.01,32482015,FB
1/26/2016,97.76,97.88,95.66,97.34,26877080,FB
1/27/2016,97.79,97.85,94.23,94.45,58699359,FB
1/28/2016,107.2,110.34,104.81,109.11,107475327,FB
1/29/2016,108.99,112.84,108.84,112.21,62739548,FB
2/1/2016,112.27,115.72,112.01,115.09,46132726,FB
2/2/2016,114.8,117.59,113.2,114.61,59778571,FB
2/3/2016,115.27,115.3407,109.75,112.69,56919324,FB
2/4/2016,111.8,111.94,109.25,110.49,38890199,FB
2/5/2016,109.51,109.58,103.18,104.07,76894741,FB
2/8/2016,100.41,102.68,97.46,99.75,71229746,FB
2/9/2016,97.14,102.4,96.82,99.54,62709018,FB
2/10/2016,101.55,103.25,100.24,101,45179370,FB
2/11/2016,99.6,105.11,98.88,101.91,43670634,FB
2/12/2016,103.74,104.24,101.09,102.01,36176760,FB
2/16/2016,103.8,103.93,100.24,101.61,45687224,FB
2/17/2016,101.94,105.72,100.4,105.2,44073369,FB
2/18/2016,105.8,106,103.03,103.47,29593508,FB
2/19/2016,102.55,105.02,102.06,104.57,32404516,FB
2/22/2016,105.49,108.25,105.34,107.16,35709714,FB
2/23/2016,106.85,107.47,105.12,105.46,25319315,FB
2/24/2016,104.21,106.95,102.74,106.88,34412437,FB
2/25/2016,107.11,108.07,105.61,108.07,29906278,FB
2/26/2016,108.7,109.45,107.16,107.92,26686193,FB
2/29/2016,107.6,108.9101,106.75,106.92,32778992,FB
3/1/2016,107.83,109.82,107.6,109.82,26817309,FB
3/2/2016,109.68,110.55,108.77,109.95,25670170,FB
3/3/2016,110.25,110.3,108.54,109.58,21353092,FB
3/4/2016,110.05,110.05,107.93,108.39,24938858,FB
3/7/2016,108.07,108.07,104.72,105.73,31534055,FB
3/8/2016,104.78,107.37,104.4,105.93,25616963,FB
3/9/2016,106.7,107.51,105.49,107.51,20493305,FB
3/10/2016,107.91,108.66,105.7699,107.32,24854284,FB
3/11/2016,108.48,109.42,107.92,109.41,20697553,FB
3/14/2016,109.28,110.33,108.77,109.89,17249365,FB
3/15/2016,109.11,110.83,108.84,110.67,17618460,FB
3/16/2016,110.49,112.5,110.1,112.18,24744778,FB
3/17/2016,112.15,112.69,110.73,111.02,24241247,FB
3/18/2016,111.56,112.42,110.27,111.45,36256877,FB
3/21/2016,111.66,112.37,111.03,111.85,18447974,FB
3/22/2016,111.36,112.88,111.17,112.25,19001076,FB
3/23/2016,112.01,113.19,112,112.54,18561974,FB
3/24/2016,112.13,113.09,111.68,113.05,17839119,FB
3/28/2016,113.32,114.5889,112.95,113.69,21351751,FB
3/29/2016,113.83,116.32,113.64,116.14,29825340,FB
3/30/2016,116.73,116.99,114.355,114.7,33235184,FB
3/31/2016,114.7,115.01,113.7682,114.1,21207526,FB
4/1/2016,113.75,116.17,113.35,116.06,24760504,FB
4/4/2016,114.07,114.55,111.61,112.55,48487913,FB
4/5/2016,112.11,113.32,111.9,112.22,22962365,FB
4/6/2016,112.47,113.81,112.42,113.71,20814640,FB
4/7/2016,113.79,114.89,113.0663,113.64,20714537,FB
4/8/2016,114.25,114.33,109.9,110.63,48497808,FB
4/11/2016,110.7,110.91,108.77,108.99,39762304,FB
4/12/2016,109.34,111.1645,108.99,110.61,26248081,FB
4/13/2016,112.23,112.65,106.52,110.51,88227393,FB
4/14/2016,110.62,112.04,110.26,110.84,28473322,FB
4/15/2016,110.79,110.97,109.2,109.64,20922803,FB
4/18/2016,109.74,110.81,109.2,110.45,21167199,FB
4/19/2016,111.1,112.45,109.16,112.29,30210455,FB
4/20/2016,112.43,113.27,111.56,112.42,21027901,FB
4/21/2016,112.55,114.04,112.31,113.44,20875230,FB
4/22/2016,111.21,111.75,109.01,110.56,38458201,FB
4/25/2016,109.87,110.67,109.07,110.1,21017895,FB
4/26/2016,110.49,110.5,108.15,108.76,22521534,FB
4/27/2016,107.94,108.94,106.31,108.89,52213107,FB
4/28/2016,119.575,120.79,116.23,116.73,87110080,FB
4/29/2016,116.82,117.84,115.84,117.58,37140594,FB
5/2/2016,117.83,118.73,116.57,118.57,28095168,FB
5/3/2016,117.52,118.16,117.02,117.43,24117463,FB
5/4/2016,116.61,118.3,116.57,118.06,23448440,FB
5/5/2016,118.04,118.98,117.25,117.81,22056749,FB
5/6/2016,117.16,119.637,117.1127,119.49,26395568,FB
5/9/2016,119.54,120.28,118.9,119.24,21138059,FB
5/10/2016,119.62,120.5,114.8,120.5,23220046,FB
5/11/2016,120.41,121.08,119.42,119.52,22038396,FB
5/12/2016,119.98,120.84,118.9,120.28,22035465,FB
5/13/2016,120.38,120.64,119.68,119.81,18124286,FB
5/16/2016,119.38,119.61,117.35,118.67,31247834,FB
5/17/2016,118.82,119.01,117.2,117.35,21328648,FB
5/18/2016,116.8,118.27,116.73,117.65,21642299,FB
5/19/2016,117.05,117.49,115.88,116.81,20544109,FB
5/20/2016,116.96,117.99,116.95,117.35,18944831,FB
5/23/2016,117.42,117.6,115.94,115.97,20441004,FB
5/24/2016,116.24,117.73,116.12,117.7,20183627,FB
5/25/2016,118.13,118.665,117.38,117.89,20035494,FB
5/26/2016,118.24,119.7601,117.92,119.47,18481340,FB
5/27/2016,119.56,119.85,119.01,119.38,13493563,FB
5/31/2016,119.46,120.1,118.121,118.81,23547597,FB
6/1/2016,118.5,119.08,117.82,118.78,15029494,FB
6/2/2016,118.69,119.44,118.22,118.93,13228310,FB
6/3/2016,118.975,118.98,117.86,118.47,14135114,FB
6/6/2016,118.62,119.43,118.36,118.79,12744676,FB
6/7/2016,119.24,119.3,117.67,117.76,17103023,FB
6/8/2016,117.76,118.6,117.27,118.39,14505596,FB
6/9/2016,118.13,118.68,117.71,118.56,13859240,FB
6/10/2016,117.54,118.11,116.26,116.62,18510826,FB
6/13/2016,115,115.48,113.31,113.95,31718239,FB
6/14/2016,114.07,114.95,113.58,114.94,17618479,FB
6/15/2016,115.3,115.44,114.07,114.6,19819432,FB
6/16/2016,113.87,114.5,112.94,114.39,19236255,FB
6/17/2016,114.42,114.43,112.56,113.02,24644308,FB
6/20/2016,113.77,114.72,112.75,113.37,20785390,FB
6/21/2016,114.12,115.2142,113.97,114.38,19166269,FB
6/22/2016,114.65,114.74,113.61,113.91,14846329,FB
6/23/2016,114.37,115.09,113.54,115.08,16176895,FB
6/24/2016,111.01,113.68,111,112.08,40643130,FB
6/27/2016,111.57,111.57,108.23,108.97,36409606,FB
6/28/2016,110.63,112.75,110.55,112.7,26813842,FB
6/29/2016,113.37,114.25,113.04,114.16,20968273,FB
6/30/2016,114.67,115.18,113.67,114.28,23192716,FB
7/1/2016,114.2,115.13,113.81,114.19,14980023,FB
7/5/2016,113.94,114.11,112.97,114,14207037,FB
7/6/2016,113.36,116.79,112.97,116.7,24337586,FB
7/7/2016,116.63,116.97,115.36,115.85,16630201,FB
7/8/2016,116.43,117.5,115.85,117.24,18142597,FB
7/11/2016,117.71,118.7,117.5,117.87,17711570,FB
7/12/2016,118.63,118.72,117.57,117.93,15217700,FB
7/13/2016,118.39,118.4,116.68,116.78,16207662,FB
7/14/2016,117.5,117.64,116.7,117.29,14579736,FB
7/15/2016,117.74,118.28,116.58,116.86,16645964,FB
7/18/2016,117.32,119.61,116.89,119.37,20868367,FB
7/19/2016,118.99,120.85,118.66,120.61,21541292,FB
7/20/2016,121.25,122.2,120.56,121.92,20046452,FB
7/21/2016,121.92,122.1,120.25,120.61,17801663,FB
7/22/2016,119.9,121.01,119.31,121,18422410,FB
7/25/2016,121.39,121.85,117.78,121.63,18487449,FB
7/26/2016,122,122.07,120.75,121.22,17611964,FB
7/27/2016,122.42,125,121.51,123.34,52654239,FB
7/28/2016,127.52,128.33,123.63,125,78955758,FB
7/29/2016,124.65,125.84,123.71,123.94,35058803,FB
8/1/2016,123.85,124.58,122.86,124.31,25006850,FB
8/2/2016,124.06,124.8,122.07,123.09,23968414,FB
8/3/2016,123.09,123.92,122.31,122.51,18525332,FB
8/4/2016,122.94,124.79,122.51,124.36,21065974,FB
8/5/2016,124.98,125.835,124.6184,125.15,20184035,FB
8/8/2016,125.25,125.45,124.55,125.26,15233929,FB
8/9/2016,125.34,126.09,124.53,125.06,19620967,FB
8/10/2016,125.07,125.48,124.54,124.88,10670148,FB
8/11/2016,125.2,125.38,124.75,124.9,11729519,FB
8/12/2016,124.7,125,124.18,124.88,12158955,FB
8/15/2016,124.91,124.92,123.7,123.9,19295130,FB
8/16/2016,123.5,123.92,122.78,123.3,14222410,FB
8/17/2016,123.66,124.38,122.85,124.37,13794179,FB
8/18/2016,124.01,124.26,123.64,123.91,12400816,FB
8/19/2016,123.6,124.157,123.28,123.56,11688265,FB
8/22/2016,123.33,124.83,123.11,124.15,14386361,FB
8/23/2016,124.51,125.09,124.25,124.37,13309452,FB
8/24/2016,124.47,124.69,123.09,123.48,12243719,FB
8/25/2016,123.12,124.37,123.1,123.89,10730811,FB
8/26/2016,124.05,125.19,123.91,124.96,17504825,FB
8/29/2016,124.35,126.73,124.35,126.54,15925900,FB
8/30/2016,126.6,126.6,125.15,125.84,17804286,FB
8/31/2016,125.6,126.22,125.1,126.12,14200636,FB
9/1/2016,126.38,126.63,125.6,126.17,13536125,FB
9/2/2016,126.85,126.86,126,126.51,12118773,FB
9/6/2016,126.67,129.94,126.47,129.73,26278407,FB
9/7/2016,130.04,131.98,129.95,131.05,27990796,FB
9/8/2016,130.92,131.08,129.81,130.27,15676595,FB
9/9/2016,129.71,129.949,127.1,127.1,27100679,FB
9/12/2016,125.96,128.76,125.75,128.69,21252752,FB
9/13/2016,128.03,128.35,126.66,127.21,18016152,FB
9/14/2016,126.89,128.8,126.89,127.77,15720388,FB
9/15/2016,127.98,129.1,127.67,128.35,15111838,FB
9/16/2016,128.2,129.18,128.2,129.07,24119174,FB
9/19/2016,129.91,129.94,128.26,128.65,14958794,FB
9/20/2016,128.65,129.17,128.0307,128.64,11083808,FB
9/21/2016,129.13,130.005,128.39,129.94,14068336,FB
9/22/2016,130.5,130.73,129.56,130.08,15538307,FB
9/23/2016,127.56,128.6,127.3,127.96,28326266,FB
9/26/2016,127.37,128.16,126.8,127.31,15064940,FB
9/27/2016,127.61,129.01,127.43,128.69,15637111,FB
9/28/2016,129.21,129.47,128.4,129.23,12047636,FB
9/29/2016,129.18,129.29,127.55,128.09,14532241,FB
9/30/2016,128.03,128.59,127.45,128.27,18402945,FB
10/3/2016,128.38,129.09,127.8,128.77,13156943,FB
10/4/2016,129.17,129.2765,127.5499,128.19,14307548,FB
10/5/2016,128.25,128.8,127.83,128.47,12386753,FB
10/6/2016,128.43,129.06,128.08,128.74,11682729,FB
10/7/2016,129.04,129.25,128.33,128.99,12804420,FB
10/10/2016,129.68,130.7,129.2,130.24,15138720,FB
10/11/2016,130.23,130.64,128.23,128.88,17537928,FB
10/12/2016,129.01,129.66,128.46,129.05,11072991,FB
10/13/2016,128.21,128.25,126.75,127.82,17139306,FB
10/14/2016,128.49,128.95,127.58,127.88,13345292,FB
10/17/2016,128.2,128.47,127.32,127.54,11351681,FB
10/18/2016,128.68,129.39,128.01,128.57,13503967,FB
10/19/2016,128.74,130.47,128.6,130.11,16752321,FB
10/20/2016,130.07,130.66,129.5,130,13167503,FB
10/21/2016,129.78,132.13,129.7,132.07,19088794,FB
10/24/2016,132.72,133.405,132.15,133.28,17470227,FB
10/25/2016,133.5,133.5,132.22,132.29,13336787,FB
10/26/2016,131.64,132.26,130.935,131.04,13084731,FB
10/27/2016,131.74,131.8,129.27,129.69,16741393,FB
10/28/2016,130.5,132.97,129.93,131.29,24545547,FB
10/31/2016,132.01,132.12,130.8835,130.99,15668982,FB
11/1/2016,131.41,131.94,128.65,129.5,22077779,FB
11/2/2016,130.23,130.23,126.28,127.17,50190225,FB
11/3/2016,122,123.28,119.5,120,63766259,FB
11/4/2016,119.59,121.93,119.25,120.75,30545466,FB
11/7/2016,122.83,123.2089,121.35,122.15,23008880,FB
11/8/2016,122.03,124.61,121.54,124.22,19460768,FB
11/9/2016,121.5,123.81,120.51,123.18,31916020,FB
11/10/2016,123.93,124.18,115.27,120.8,67846704,FB
11/11/2016,119.53,120.7,118.15,119.02,32840137,FB
11/14/2016,119.1256,119.1256,113.5535,115.08,51377040,FB
11/15/2016,116.73,118.49,115.83,117.2,34681369,FB
11/16/2016,114.48,117.88,114.21,116.34,32397947,FB
11/17/2016,116.81,117.79,116.01,117.79,18597766,FB
11/18/2016,118.39,119.13,116.84,117.02,22879303,FB
11/21/2016,118.2,121.95,117.8,121.77,35415366,FB
11/22/2016,122.4,122.98,120.9,121.47,26089163,FB
11/23/2016,121.23,121.31,119.94,120.84,15672136,FB
11/25/2016,121.01,121.14,120.07,120.38,8658605,FB
11/28/2016,120.12,121.69,119.82,120.41,18101314,FB
11/29/2016,120.57,122.1,120.4,120.87,18890956,FB
11/30/2016,120.32,121.79,117.95,118.42,30188922,FB
12/1/2016,118.38,118.45,114,115.1,43276994,FB
12/2/2016,115.11,116.48,114.3,115.4,25070364,FB
12/5/2016,115.95,117.57,115.07,117.43,20201528,FB
12/6/2016,117.69,117.795,116.33,117.31,19131202,FB
12/7/2016,117,117.95,116.57,117.95,21913658,FB
12/8/2016,117.98,119.5,117.64,118.91,22442756,FB
12/9/2016,119.22,119.94,118.95,119.68,17464736,FB
12/12/2016,119.22,119.24,117.65,117.77,17805527,FB
12/13/2016,117.86,121.52,117.61,120.31,29768028,FB
12/14/2016,120,121.69,118.85,120.21,25913095,FB
12/15/2016,120.08,122.5,119.63,120.57,20139568,FB
12/16/2016,120.9,121.5,119.27,119.87,25324299,FB
12/19/2016,119.85,120.36,118.51,119.24,15918146,FB
12/20/2016,119.5,119.77,118.8,119.09,13684402,FB
12/21/2016,118.92,119.2,118.48,119.04,10767646,FB
12/22/2016,118.86,118.99,116.93,117.4,16258587,FB
12/23/2016,117,117.56,116.3,117.27,10889985,FB
12/27/2016,116.96,118.68,116.864,118.01,12051481,FB
12/28/2016,118.19,118.25,116.65,116.92,12087377,FB
12/29/2016,117,117.531,116.06,116.35,9934873,FB
12/30/2016,116.595,116.83,114.7739,115.05,18684106,FB
1/3/2017,116.03,117.84,115.51,116.86,20663912,FB
1/4/2017,117.55,119.66,117.29,118.69,19630932,FB
1/5/2017,118.86,120.95,118.3209,120.67,19492150,FB
1/6/2017,120.98,123.88,120.03,123.41,28545263,FB
1/9/2017,123.55,125.43,123.04,124.9,22880360,FB
1/10/2017,124.82,125.5,124.28,124.35,17324590,FB
1/11/2017,124.35,126.12,124.06,126.09,18356523,FB
1/12/2017,125.61,126.73,124.8,126.62,18653914,FB
1/13/2017,127.49,129.27,127.37,128.34,24884325,FB
1/17/2017,128.04,128.34,127.4,127.87,15294460,FB
1/18/2017,128.41,128.43,126.84,127.92,13145852,FB
1/19/2017,128.23,128.35,127.45,127.55,12195465,FB
1/20/2017,128.1,128.48,126.78,127.04,19097223,FB
1/23/2017,127.31,129.25,126.95,128.93,16593563,FB
1/24/2017,129.38,129.9,128.38,129.37,15162724,FB
1/25/2017,130,131.74,129.77,131.48,18777314,FB
1/26/2017,131.63,133.14,131.4401,132.78,20020141,FB
1/27/2017,132.68,132.95,131.08,132.18,19539514,FB
1/30/2017,131.58,131.58,129.6,130.98,18956095,FB
1/31/2017,130.17,130.66,129.5157,130.32,19790484,FB
2/1/2017,132.25,133.49,130.68,133.23,50139775,FB
2/2/2017,133.22,135.49,130.4,130.84,54366447,FB
2/3/2017,131.24,132.85,130.76,130.98,24804890,FB
2/6/2017,130.98,132.06,130.3,132.06,17058494,FB
2/7/2017,132.24,133,131.661,131.84,14596449,FB
2/8/2017,132.6,134.44,132.44,134.2,22390556,FB
2/9/2017,134.49,134.5,133.31,134.14,16470609,FB
2/10/2017,134.1,134.94,133.68,134.19,15061939,FB
2/13/2017,134.6975,134.6975,133.7,134.05,13526221,FB
2/14/2017,134.1,134.23,132.55,133.85,14364877,FB
2/15/2017,133.45,133.7,132.66,133.44,13226534,FB
2/16/2017,133.07,133.87,133.022,133.84,12831092,FB
2/17/2017,133.5,134.0912,133.17,133.53,12276490,FB
2/21/2017,133.5,133.91,132.9,133.72,14759109,FB
2/22/2017,133.6,136.79,133.46,136.12,27360092,FB
2/23/2017,135.89,136.12,134.33,135.36,18422549,FB
2/24/2017,134.16,135.62,134.16,135.44,12625742,FB
2/27/2017,135.26,137.1846,135.02,136.41,14306668,FB
2/28/2017,136.79,136.805,134.75,135.54,16112092,FB
3/1/2017,136.47,137.48,136.3,137.42,16257010,FB
3/2/2017,137.09,137.82,136.31,136.76,12294804,FB
3/3/2017,136.63,137.33,136.08,137.17,11160563,FB
3/6/2017,136.88,137.83,136.51,137.42,12748179,FB
3/7/2017,137.03,138.37,136.99,137.3,13527132,FB
3/8/2017,137.15,137.99,137.0516,137.72,10184514,FB
3/9/2017,137.72,138.57,137.4,138.24,15535259,FB
3/10/2017,138.91,139.49,138.22,138.79,16314113,FB
3/13/2017,138.71,139.68,138.6729,139.6,10955450,FB
3/14/2017,139.46,139.46,138.52,139.32,12944018,FB
3/15/2017,139.29,140.1,138.49,139.72,19344826,FB
3/16/2017,140.2,140.25,139.73,139.99,13612942,FB
3/17/2017,140.34,140.34,139.7,139.84,20592818,FB
3/20/2017,139.71,140.19,139.25,139.94,12099471,FB
3/21/2017,141.15,142.3082,138.4,138.51,29894784,FB
3/22/2017,137.93,139.79,137.6,139.59,17055449,FB
3/23/2017,139.48,140.39,139.09,139.53,13022801,FB
3/24/2017,140.08,141.0244,139.76,140.34,16664683,FB
3/27/2017,139.05,140.65,138.77,140.32,12800544,FB
3/28/2017,140.36,141.95,140.01,141.76,14679436,FB
3/29/2017,141.99,142.86,141.43,142.65,16527574,FB
3/30/2017,142.4,142.95,141.85,142.41,12403997,FB
3/31/2017,142.31,142.63,141.89,142.05,11478265,FB
4/3/2017,141.93,142.47,140.82,142.28,13563960,FB
4/4/2017,141.86,142.09,141.27,141.73,12948599,FB
4/5/2017,142.26,143.44,141.29,141.85,17158059,FB
4/6/2017,142.11,142.22,140.91,141.17,15103426,FB
4/7/2017,141.2,141.55,140.24,140.78,11811439,FB
4/10/2017,141,141.43,140.63,141.04,9039366,FB
4/11/2017,140.8,141.0299,138.81,139.92,16638087,FB
4/12/2017,139.72,140.4,139.44,139.58,11612456,FB
4/13/2017,139.62,140.58,139.33,139.39,10965614,FB
4/17/2017,139.76,141.55,139.75,141.42,11519663,FB
4/18/2017,141.27,141.905,140.61,140.96,14807472,FB
4/19/2017,141.35,143.04,141.27,142.27,15563945,FB
4/20/2017,142.95,144.25,142.689,143.8,15968164,FB
4/21/2017,143.9,144.17,142.27,143.68,12382002,FB
4/24/2017,144.96,145.6738,144.34,145.47,14407175,FB
4/25/2017,145.79,147.15,145.7898,146.49,17767523,FB
4/26/2017,147.09,147.59,146.09,146.56,12394959,FB
4/27/2017,146.67,147.75,146.14,147.7,11275112,FB
4/28/2017,149.5,151.53,149.07,150.25,30652248,FB
5/1/2017,151.74,152.57,151.42,152.46,25218300,FB
5/2/2017,153.34,153.44,151.66,152.78,21870380,FB
5/3/2017,153.6,153.6,151.34,151.8,29782492,FB
5/4/2017,150.17,151.52,148.72,150.85,36225452,FB
5/5/2017,151.45,151.63,149.79,150.24,17148543,FB
5/8/2017,150.71,151.08,149.74,151.06,15827488,FB
5/9/2017,151.49,152.59,150.21,150.48,17453859,FB
5/10/2017,150.23,150.52,148.86,150.29,12080650,FB
5/11/2017,150.31,150.65,149.41,150.04,11841864,FB
5/12/2017,150.4,150.46,149.63,150.33,9598229,FB
5/15/2017,150.17,151.48,149.77,150.19,15064664,FB
5/16/2017,150.11,150.21,149.03,149.78,14550830,FB
5/17/2017,148,148.67,144.4216,144.85,28300050,FB
5/18/2017,144.72,148.15,144.51,147.66,23031566,FB
5/19/2017,148.445,149.39,147.96,148.06,16187892,FB
5/22/2017,148.08,148.59,147.69,148.24,12586712,FB
5/23/2017,148.52,148.81,147.25,148.07,12817837,FB
5/24/2017,148.51,150.23,148.42,150.04,17940668,FB
5/25/2017,150.3,152.59,149.95,151.96,19891352,FB
5/26/2017,152.23,152.25,151.15,152.13,14996185,FB
5/30/2017,151.97,152.9,151.64,152.38,13226007,FB
5/31/2017,152.7,153.35,151.09,151.46,18023917,FB
6/1/2017,151.75,152.29,150.3,151.53,14530600,FB
6/2/2017,151.85,153.63,151.3,153.61,16854365,FB
6/5/2017,153.64,154.7088,153.41,153.63,12520387,FB
6/6/2017,153.41,154.52,152.48,152.81,13457119,FB
6/7/2017,153.27,153.75,152.34,153.12,12066657,FB
6/8/2017,154.08,154.73,153.1,154.71,17799449,FB
6/9/2017,154.77,155.59,146.61,149.6,35577676,FB
6/12/2017,148.17,149.195,144.56,148.44,33170180,FB
6/13/2017,150.15,151.18,148.9,150.68,20483350,FB
6/14/2017,151.26,152.4,149.05,150.25,20808759,FB
6/15/2017,147.67,150.0366,146.3747,149.8,18994152,FB
6/16/2017,149.59,150.83,148.6,150.64,22882417,FB
6/19/2017,151.71,153.57,151.71,152.87,19026462,FB
6/20/2017,152.88,153.84,152.21,152.25,14743853,FB
6/21/2017,152.36,154.08,151.88,153.91,15039834,FB
6/22/2017,153.01,154.55,152.91,153.4,13005535,FB
6/23/2017,152.72,155.2,152.65,155.07,18026977,FB
6/26/2017,156.25,156.5,153.1954,153.59,18049651,FB
6/27/2017,152.84,153.31,150.39,150.58,19360766,FB
6/28/2017,150.92,153.47,149.86,153.24,16719104,FB
6/29/2017,152.28,152.5,148.9175,151.04,23973482,FB
6/30/2017,151.9,151.92,150.06,150.98,17666022,FB
7/3/2017,151.72,152.15,147.8,148.43,13862735,FB
7/5/2017,149,150.85,148.13,150.34,14334290,FB
7/6/2017,149.03,150.04,148,148.82,14951802,FB
7/7/2017,149.25,151.99,149.19,151.44,13615931,FB
7/10/2017,151.69,153.98,151.51,153.5,13378672,FB
7/11/2017,153.37,155.4225,152.91,155.27,13667744,FB
7/12/2017,156.49,159.16,156.2,158.9,22739388,FB
7/13/2017,158.74,159.78,158.4227,159.26,13929236,FB
7/14/2017,160.13,160.32,159.3254,159.97,16371207,FB
7/17/2017,160.25,160.78,158.81,159.73,12858836,FB
7/18/2017,159.66,163.73,159.42,162.86,23722910,FB
7/19/2017,163.59,165.7,163.17,164.14,26273642,FB
7/20/2017,164.8,165,162.81,164.53,18523107,FB
7/21/2017,164.16,165.05,163.75,164.43,14744002,FB
7/24/2017,164.64,166.17,164.31,166,17366971,FB
7/25/2017,165.01,165.54,163.8619,165.28,15383241,FB
7/26/2017,166.01,166.01,164.1,165.61,35236867,FB
7/27/2017,174.7,175.49,167.5,170.44,68910708,FB
7/28/2017,169.07,173.43,169.05,172.45,24557553,FB
7/31/2017,172,172.72,168.55,169.25,25478945,FB
8/1/2017,169.82,170.47,169.05,169.86,14384957,FB
8/2/2017,170.3,170.55,166.91,169.3,17433774,FB
8/3/2017,169.3,169.7,168.25,168.59,10793841,FB
8/4/2017,168.97,170.06,168.69,169.62,10777727,FB
8/7/2017,169.95,172.06,169.66,171.98,12787844,FB
8/8/2017,171.88,173.05,170.62,171.23,14393524,FB
8/9/2017,169.98,171.45,169.56,171.18,10814984,FB
8/10/2017,170.06,170.59,166.85,167.4,20832746,FB
8/11/2017,167.95,168.82,166.85,168.08,13791153,FB
8/14/2017,170.09,171.08,169.29,170.75,12954231,FB
8/15/2017,171.49,171.5,170.01,171,8729172,FB
8/16/2017,171.25,171.38,169.24,170,15779924,FB
8/17/2017,169.34,169.86,166.85,166.91,17216030,FB
8/18/2017,166.84,168.67,166.21,167.41,15093638,FB
8/21/2017,167.16,168,165.82,167.78,11907488,FB
8/22/2017,168.28,169.87,167.15,169.64,11390975,FB
8/23/2017,168.84,169.36,168.2,168.71,9856473,FB
8/24/2017,168.88,169.29,166.41,167.74,14030420,FB
8/25/2017,167.86,168.38,166.18,166.32,12614477,FB
8/28/2017,166.91,167.7,166.33,167.24,8553741,FB
8/29/2017,165.25,168.425,165,168.05,11120986,FB
8/30/2017,168.17,170.18,167.63,169.92,11138293,FB
8/31/2017,170.4,172.145,170.06,171.97,17226465,FB
9/1/2017,172.4,172.915,171.31,172.02,11677589,FB
